#YYY MM DD  days  days_m  Bsr dB    Kp1    Kp2    Kp3    Kp4    Kp5    Kp6    Kp7    Kp8  ap1  ap2  ap3  ap4  ap5  ap6  ap7  ap8    Ap  SN F10.7obs F10.7adj D
1978 01 15 16816 16816.5 1975  5  0.667  1.000  0.000  1.000  0.667  0.000  0.000  0.000    3    4    0    4    3    0    0    0     2  48     92.7     89.7 2
1978 01 16 16817 16817.5 1975  6  0.333  0.333  1.667  2.000  3.667  4.000  3.333  4.333    2    2    6    7   22   27   18   32    14  39     89.3     86.4 2
1978 01 17 16818 16818.5 1975  7  4.000  3.000  1.000  1.333  1.000  0.667  1.333  2.667   27   15    4    5    4    3    5   12     9  37     86.6     83.8 2
1978 01 18 16819 16819.5 1975  8  4.667  3.667  2.667  2.000  1.333  1.000  0.333  1.000   39   22   12    7    5    4    2    4    12  21     87.5     84.7 2
1978 01 19 16820 16820.5 1975  9  2.333  2.000  1.667  2.000  2.000  1.333  1.000  1.667    9    7    6    7    7    5    4    6     6  12     88.2     85.4 2
1978 01 20 16821 16821.5 1975 10  0.667  0.667  2.000  0.667  1.333  0.667  0.000  0.000    3    3    7    3    5    3    0    0     3  12     89.9     87.1 2
1978 01 21 16822 16822.5 1975 11  0.000  0.000  0.000  0.000  0.333  0.000  0.333  1.000    0    0    0    0    2    0    2    4     1  28     94.4     91.4 2
1978 01 22 16823 16823.5 1975 12  1.000  0.333  1.000  1.000  0.667  0.000  0.333  0.333    4    2    4    4    3    0    2    2     3  40    100.0     96.9 2
1978 01 23 16824 16824.5 1975 13  0.000  0.333  0.000  0.000  0.333  1.000  1.000  0.333    0    2    0    0    2    4    4    2     2  57    102.8     99.6 2
1978 01 24 16825 16825.5 1975 14  0.667  0.667  1.333  1.000  1.333  3.000  2.333  0.667    3    3    5    4    5   15    9    3     6  57    103.6    100.4 2
1978 01 25 16826 16826.5 1975 15  0.333  1.667  1.333  1.333  2.667  3.000  3.333  4.333    2    6    5    5   12   15   18   32    12  54    106.6    103.3 2
1978 01 26 16827 16827.5 1975 16  4.667  3.000  2.667  2.333  2.000  1.667  1.667  1.333   39   15   12    9    7    6    6    5    12  69    116.3    112.8 2
1978 01 27 16828 16828.5 1975 17  1.667  2.000  0.667  1.000  0.333  0.333  2.000  1.667    6    7    3    4    2    2    7    6     5  95    120.0    116.4 2
1978 01 28 16829 16829.5 1975 18  0.667  0.000  1.333  1.000  1.333  2.667  3.333  3.667    3    0    5    4    5   12   18   22     9 110    131.6    127.7 2
1978 01 29 16830 16830.5 1975 19  3.333  4.333  4.000  5.000  5.333  5.667  4.000  3.000   18   32   27   48   56   67   27   15    36 127    136.3    132.3 2
1978 01 30 16831 16831.5 1975 20  2.667  4.000  6.333  6.000  3.333  2.333  2.667  4.667   12   27   94   80   18    9   12   39    36 146    139.1    135.0 2
1978 01 31 16832 16832.5 1975 21  4.000  3.333  3.667  3.667  3.667  4.000  3.667  3.667   27   18   22   22   22   27   22   22    23 167    137.3    133.3 2
1978 02 01 16833 16833.5 1975 22  4.000  3.333  2.333  2.000  3.000  3.000  2.333  3.667   27   18    9    7   15   15    9   22    15 181    143.3    139.2 2
1978 02 02 16834 16834.5 1975 23  3.667  3.333  2.333  3.333  2.333  1.000  1.667  3.667   22   18    9   18    9    4    6   22    14 170    157.2    152.7 2
1978 02 03 16835 16835.5 1975 24  3.333  2.333  2.333  3.000  3.000  3.000  3.000  3.000   18    9    9   15   15   15   15   15    14 184    161.3    156.7 2
1978 02 04 16836 16836.5 1975 25  4.000  2.667  2.667  2.000  1.667  2.333  1.667  1.667   27   12   12    7    6    9    6    6    11 201    158.4    154.0 2
1978 02 05 16837 16837.5 1975 26  3.333  3.667  3.667  3.000  2.667  3.333  3.667  1.667   18   22   22   15   12   18   22    6    17 194    163.6    159.1 2
1978 02 06 16838 16838.5 1975 27  2.667  1.667  2.667  2.667  3.333  3.000  3.667  2.667   12    6   12   12   18   15   22   12    14 183    160.6    156.2 2
1978 02 07 16839 16839.5 1976  1  2.333  2.000  1.000  1.333  1.000  2.000  2.333  2.333    9    7    4    5    4    7    9    9     7 173    161.7    157.3 2
1978 02 08 16840 16840.5 1976  2  2.667  2.000  2.000  1.667  3.000  3.000  2.667  2.333   12    7    7    6   15   15   12    9    10 127    161.4    157.1 2
1978 02 09 16841 16841.5 1976  3  1.667  1.667  3.000  3.000  4.333  3.000  3.333  3.333    6    6   15   15   32   15   18   18    16 137    159.5    155.3 2
1978 02 10 16842 16842.5 1976  4  2.333  2.333  2.000  1.667  2.000  2.000  2.333  1.333    9    9    7    6    7    7    9    5     7 144    152.7    148.7 2
1978 02 11 16843 16843.5 1976  5  2.000  1.333  2.333  2.333  0.333  1.333  0.333  0.667    7    5    9    9    2    5    2    3     5 159    158.3    154.3 2
1978 02 12 16844 16844.5 1976  6  1.000  1.667  2.667  0.667  1.333  2.333  2.667  4.333    4    6   12    3    5    9   12   32    10 163    163.2    159.1 2
1978 02 13 16845 16845.5 1976  7  3.000  3.000  2.000  1.667  0.667  2.333  2.000  1.000   15   15    7    6    3    9    7    4     8 136    155.1    151.2 2
1978 02 14 16846 16846.5 1976  8  2.333  1.000  1.000  3.000  2.667  2.333  1.333  4.333    9    4    4   15   12    9    5   32    11 116    152.2    148.5 2
1978 02 15 16847 16847.5 1976  9  4.000  5.333  6.667  7.333  3.667  2.333  1.333  1.000   27   56  111  154   22    9    5    4    48  92    140.3    136.9 2
1978 02 16 16848 16848.5 1976 10  1.667  1.667  1.667  3.333  3.000  2.000  3.000  3.333    6    6    6   18   15    7   15   18    11  91    133.4    130.2 2
1978 02 17 16849 16849.5 1976 11  4.333  3.000  0.667  0.667  1.667  1.333  2.000  2.000   32   15    3    3    6    5    7    7    10  82    129.0    126.0 2
1978 02 18 16850 16850.5 1976 12  2.667  2.667  2.667  2.000  2.667  2.000  2.667  2.333   12   12   12    7   12    7   12    9    10  81    127.8    124.9 2
1978 02 19 16851 16851.5 1976 13  3.000  3.667  1.667  1.333  2.333  2.000  2.000  3.667   15   22    6    5    9    7    7   22    12  79    121.9    119.2 2
1978 02 20 16852 16852.5 1976 14  3.667  2.667  3.333  2.000  2.667  2.000  2.333  2.667   22   12   18    7   12    7    9   12    12  82    124.9    122.1 2
1978 02 21 16853 16853.5 1976 15  1.667  2.333  1.000  2.333  2.333  4.333  3.000  3.000    6    9    4    9    9   32   15   15    12  92    124.9    122.2 2
1978 02 22 16854 16854.5 1976 16  4.000  4.333  3.667  1.667  2.333  4.000  3.000  4.667   27   32   22    6    9   27   15   39    22 103    130.6    127.8 2
1978 02 23 16855 16855.5 1976 17  2.667  1.333  2.000  1.333  1.667  0.667  1.000  2.000   12    5    7    5    6    3    4    7     6 108    134.6    131.8 2
1978 02 24 16856 16856.5 1976 18  2.000  0.667  1.333  2.000  1.667  1.333  0.667  0.333    7    3    5    7    6    5    3    2     5 129    138.5    135.7 2
1978 02 25 16857 16857.5 1976 19  0.667  1.667  1.333  2.000  1.000  0.667  4.000  4.667    3    6    5    7    4    3   27   39    12 133    142.1    139.3 2
1978 02 26 16858 16858.5 1976 20  5.000  4.667  3.333  3.667  4.667  5.000  5.000  4.333   48   39   18   22   39   48   48   32    37 127    137.6    134.9 2
1978 02 27 16859 16859.5 1976 21  4.333  4.333  3.333  3.667  5.667  5.333  5.333  5.333   32   32   18   22   67   56   56   56    42 120    140.2    137.6 2
1978 02 28 16860 16860.5 1976 22  3.667  5.333  4.333  3.333  4.000  5.333  6.333  5.667   22   56   32   18   27   56   94   67    46 125    138.0    135.5 2
1978 03 01 16861 16861.5 1976 23  3.333  3.333  3.000  4.667  4.667  5.000  5.000  4.667   18   18   15   39   39   48   48   39    33 144    138.8    136.3 2
1978 03 02 16862 16862.5 1976 24  4.333  4.000  5.333  3.333  3.333  3.333  4.333  3.000   32   27   56   18   18   18   32   15    27 130    143.5    141.0 2
1978 03 03 16863 16863.5 1976 25  3.667  3.333  3.000  2.667  2.667  2.667  3.000  3.000   22   18   15   12   12   12   15   15    15 135    149.1    146.6 2
1978 03 04 16864 16864.5 1976 26  1.333  0.667  0.333  0.667  0.667  0.000  0.333  0.667    5    3    2    3    3    0    2    3     3 139    150.8    148.3 2
1978 03 05 16865 16865.5 1976 27  0.333  0.000  1.000  2.333  2.333  2.667  2.000  1.333    2    0    4    9    9   12    7    5     6 119    157.0    154.5 2
1978 03 06 16866 16866.5 1977  1  1.000  0.333  0.667  3.333  3.000  2.333  0.667  0.333    4    2    3   18   15    9    3    2     7 106    165.3    162.8 2
1978 03 07 16867 16867.5 1977  2  1.333  2.333  2.000  3.000  3.000  2.333  1.000  2.000    5    9    7   15   15    9    4    7     9 127    167.7    165.2 2
1978 03 08 16868 16868.5 1977  3  1.333  0.667  1.333  1.333  4.667  3.333  5.333  4.000    5    3    5    5   39   18   56   27    20 140    171.1    168.7 2
1978 03 09 16869 16869.5 1977  4  2.667  3.333  2.667  3.333  2.333  2.333  3.333  2.667   12   18   12   18    9    9   18   12    14 133    186.3    183.7 2
1978 03 10 16870 16870.5 1977  5  0.667  1.333  4.333  3.000  4.000  2.333  1.333  0.333    3    5   32   15   27    9    5    2    12 130    181.5    179.1 2
1978 03 11 16871 16871.5 1977  6  0.667  1.333  1.667  3.000  1.667  1.667  2.000  1.333    3    5    6   15    6    6    7    5     7 125    177.5    175.2 2
1978 03 12 16872 16872.5 1977  7  0.667  0.000  1.333  0.667  1.000  0.667  0.667  0.667    3    0    5    3    4    3    3    3     3 110    171.9    169.8 2
1978 03 13 16873 16873.5 1977  8  2.667  3.000  3.333  2.333  2.667  2.333  2.667  2.333   12   15   18    9   12    9   12    9    12 103    162.9    161.0 2
1978 03 14 16874 16874.5 1977  9  2.667  2.333  1.667  1.667  2.667  2.333  3.000  2.667   12    9    6    6   12    9   15   12    10 102    162.3    160.5 2
1978 03 15 16875 16875.5 1977 10  3.333  4.667  3.667  2.333  2.000  2.333  2.333  3.667   18   39   22    9    7    9    9   22    17 105    155.9    154.2 2
1978 03 16 16876 16876.5 1977 11  4.333  4.333  3.667  2.333  2.667  4.000  3.333  4.667   32   32   22    9   12   27   18   39    24 105    144.7    143.2 2
1978 03 17 16877 16877.5 1977 12  3.667  4.333  4.000  2.333  4.000  4.333  4.667  3.000   22   32   27    9   27   32   39   15    25 105    136.8    135.5 2
1978 03 18 16878 16878.5 1977 13  4.333  4.333  2.667  4.333  3.333  4.333  3.000  3.000   32   32   12   32   18   32   15   15    24 105    133.5    132.3 2
1978 03 19 16879 16879.5 1977 14  3.333  3.667  2.333  3.000  3.333  3.333  1.333  2.667   18   22    9   15   18   18    5   12    15  92    129.1    128.0 2
1978 03 20 16880 16880.5 1977 15  2.333  1.667  1.333  2.333  2.667  1.667  3.000  2.333    9    6    5    9   12    6   15    9     9  84    126.3    125.3 2
1978 03 21 16881 16881.5 1977 16  2.333  3.333  2.000  1.333  1.667  1.000  0.667  1.667    9   18    7    5    6    4    3    6     7 109    119.0    118.1 2
1978 03 22 16882 16882.5 1977 17  1.000  2.000  2.000  3.000  2.333  2.333  3.667  4.333    4    7    7   15    9    9   22   32    13 119    117.8    117.0 2
1978 03 23 16883 16883.5 1977 18  4.667  3.333  3.000  2.333  3.333  2.667  0.667  0.667   39   18   15    9   18   12    3    3    15 125    117.1    116.4 2
1978 03 24 16884 16884.5 1977 19  0.333  1.333  1.667  1.000  1.333  0.667  1.333  3.333    2    5    6    4    5    3    5   18     6 120    118.2    117.5 2
1978 03 25 16885 16885.5 1977 20  1.333  0.667  0.333  0.000  0.333  0.333  1.000  1.667    5    3    2    0    2    2    4    6     3 105    118.8    118.2 2
1978 03 26 16886 16886.5 1977 21  4.667  4.667  2.667  3.000  6.000  5.667  6.667  4.000   39   39   12   15   80   67  111   27    49  85    113.0    112.5 2
1978 03 27 16887 16887.5 1977 22  6.667  6.333  5.333  4.667  5.000  6.000  6.000  5.333  111   94   56   39   48   80   80   56    70  74    114.6    114.1 2
1978 03 28 16888 16888.5 1977 23  4.000  3.667  3.000  3.000  3.667  3.667  2.333  1.333   27   22   15   15   22   22    9    5    17  69    113.0    112.6 2
1978 03 29 16889 16889.5 1977 24  2.333  2.333  2.667  3.667  3.333  3.667  2.333  2.333    9    9   12   22   18   22    9    9    14  68    111.4    111.1 2
1978 03 30 16890 16890.5 1977 25  3.000  3.333  3.667  3.667  3.667  3.000  1.333  2.000   15   18   22   22   22   15    5    7    16  64    115.6    115.3 2
1978 03 31 16891 16891.5 1977 26  0.667  0.667  0.333  2.000  3.333  3.000  2.667  2.000    3    3    2    7   18   15   12    7     8  82    124.7    124.5 2
1978 04 01 16892 16892.5 1977 27  4.000  3.667  3.000  1.333  1.000  2.000  1.667  2.333   27   22   15    5    4    7    6    9    12  99    130.1    130.0 2
1978 04 02 16893 16893.5 1978  1  3.667  3.667  1.000  2.000  2.333  2.000  2.667  4.667   22   22    4    7    9    7   12   39    15  96    129.9    129.8 2
1978 04 03 16894 16894.5 1978  2  2.000  5.333  5.333  3.333  3.000  4.000  5.667  6.000    7   56   56   18   15   27   67   80    41 101    134.5    134.5 2
1978 04 04 16895 16895.5 1978  3  5.333  5.000  4.667  2.333  1.667  5.333  7.000  6.333   56   48   39    9    6   56  132   94    55 106    143.2    143.3 2
1978 04 05 16896 16896.5 1978  4  5.333  5.000  2.667  1.333  2.000  1.667  3.333  3.000   56   48   12    5    7    6   18   15    21 133    146.6    146.8 2
1978 04 06 16897 16897.5 1978  5  2.667  3.000  2.000  2.000  3.000  1.667  1.667  1.667   12   15    7    7   15    6    6    6     9 130    145.0    145.3 2
1978 04 07 16898 16898.5 1978  6  1.667  0.333  0.333  1.333  1.667  0.667  2.000  2.333    6    2    2    5    6    3    7    9     5 125    146.6    147.0 2
1978 04 08 16899 16899.5 1978  7  0.667  1.667  1.000  1.000  1.667  2.000  1.667  1.333    3    6    4    4    6    7    6    5     5 149    148.2    148.6 2
1978 04 09 16900 16900.5 1978  8  1.000  2.667  2.000  2.000  1.333  1.333  1.000  1.333    4   12    7    7    5    5    4    5     6 178    155.6    156.2 2
1978 04 10 16901 16901.5 1978  9  0.667  1.667  1.333  1.667  4.333  4.667  4.667  7.333    3    6    5    6   32   39   39  154    36 177    154.8    155.4 2
1978 04 11 16902 16902.5 1978 10  7.667  6.333  5.000  3.000  3.667  5.667  5.333  4.333  179   94   48   15   22   67   56   32    64 170    162.0    162.8 2
1978 04 12 16903 16903.5 1978 11  6.667  2.667  4.000  3.333  2.667  3.333  3.667  2.667  111   12   27   18   12   18   22   12    29 154    155.4    156.2 2
1978 04 13 16904 16904.5 1978 12  3.333  2.333  2.333  2.333  3.667  3.000  4.667  5.667   18    9    9    9   22   15   39   67    24 149    144.7    145.5 2
1978 04 14 16905 16905.5 1978 13  5.667  4.333  4.333  5.667  6.333  4.333  5.333  4.000   67   32   32   67   94   32   56   27    51 129    138.3    139.2 2
1978 04 15 16906 16906.5 1978 14  4.667  3.667  3.667  3.333  3.333  3.000  2.333  2.000   39   22   22   18   18   15    9    7    19 127    140.4    141.4 2
1978 04 16 16907 16907.5 1978 15  3.000  2.333  2.000  1.333  1.000  1.000  2.333  2.000   15    9    7    5    4    4    9    7     8 135    136.6    137.6 2
1978 04 17 16908 16908.5 1978 16  1.667  1.333  2.000  1.333  1.667  1.333  1.000  3.000    6    5    7    5    6    5    4   15     7 140    132.3    133.4 2
1978 04 18 16909 16909.5 1978 17  4.000  4.667  3.000  1.667  1.333  4.000  3.333  2.667   27   39   15    6    5   27   18   12    19 146    132.9    134.0 2
1978 04 19 16910 16910.5 1978 18  1.667  3.667  5.333  4.000  5.000  5.000  5.667  4.333    6   22   56   27   48   48   67   32    38 157    138.3    139.6 2
1978 04 20 16911 16911.5 1978 19  5.667  4.333  3.000  3.000  1.667  3.667  2.333  3.333   67   32   15   15    6   22    9   18    23 163    136.7    138.0 2
1978 04 21 16912 16912.5 1978 20  2.667  2.000  2.333  1.333  2.667  2.000  2.333  2.333   12    7    9    5   12    7    9    9     9 161    137.0    138.4 2
1978 04 22 16913 16913.5 1978 21  1.000  2.000  1.333  1.667  2.667  2.000  2.667  3.000    4    7    5    6   12    7   12   15     8 163    144.8    146.4 2
1978 04 23 16914 16914.5 1978 22  3.333  2.667  2.667  2.667  4.333  4.333  3.667  4.333   18   12   12   12   32   32   22   32    22 169    161.1    162.9 2
1978 04 24 16915 16915.5 1978 23  6.000  5.667  5.000  4.333  4.667  5.667  3.333  4.333   80   67   48   32   39   67   18   32    48 150    157.9    159.8 2
1978 04 25 16916 16916.5 1978 24  4.667  3.000  3.333  3.000  2.667  3.000  2.667  2.333   39   15   18   15   12   15   12    9    17 193    157.2    159.1 2
1978 04 26 16917 16917.5 1978 25  3.667  4.000  4.000  2.333  2.667  3.000  3.000  3.000   22   27   27    9   12   15   15   15    18 163    164.6    166.7 2
1978 04 27 16918 16918.5 1978 26  3.333  2.333  2.333  3.333  2.333  3.667  3.000  4.000   18    9    9   18    9   22   15   27    16 140    170.4    172.7 2
1978 04 28 16919 16919.5 1978 27  3.333  3.333  2.333  2.667  3.000  2.000  2.667  1.333   18   18    9   12   15    7   12    5    12 118    174.2    176.6 2
1978 04 29 16920 16920.5 1979  1  2.333  1.000  1.000  1.000  2.000  1.333  2.333  2.333    9    4    4    4    7    5    9    9     6 110    182.5    185.1 2
1978 04 30 16921 16921.5 1979  2  3.333  2.667  2.000  5.000  6.667  8.000  3.667  4.667   18   12    7   48  111  207   22   39    58 106    179.4    182.1 2
1978 05 01 16922 16922.5 1979  3  2.667  4.667  5.667  5.333  7.333  4.333  6.667  8.333   12   39   67   56  154   32  111  236    88 120    178.5    181.3 2
1978 05 02 16923 16923.5 1979  4  7.333  5.667  7.333  7.000  7.000  5.333  3.667  4.667  154   67  154  132  132   56   22   39    94 126    180.1    183.0 2
1978 05 03 16924 16924.5 1979  5  4.667  5.333  6.000  5.333  6.667  6.667  6.000  7.000   39   56   80   56  111  111   80  132    83 132    179.2    182.2 2
1978 05 04 16925 16925.5 1979  6  7.333  7.667  7.333  6.333  6.667  4.333  4.667  1.667  154  179  154   94  111   32   39    6    96 130    175.4    178.4 2
1978 05 05 16926 16926.5 1979  7  1.333  1.667  1.000  1.000  1.333  1.000  2.333  3.667    5    6    4    4    5    4    9   22     7 126    170.8    173.8 2
1978 05 06 16927 16927.5 1979  8  1.667  1.000  1.333  1.000  1.000  1.000  1.000  2.667    6    4    5    4    4    4    4   12     5 120    170.0    173.1 2
1978 05 07 16928 16928.5 1979  9  2.667  1.333  1.667  1.667  1.333  1.667  2.667  2.000   12    5    6    6    5    6   12    7     7 106    159.6    162.6 2
1978 05 08 16929 16929.5 1979 10  1.667  1.333  1.000  3.000  3.000  4.000  4.333  3.667    6    5    4   15   15   27   32   22    16  89    140.7    143.4 2
1978 05 09 16930 16930.5 1979 11  5.000  5.000  7.667  6.333  7.000  6.667  5.000  3.333   48   48  179   94  132  111   48   18    85  88    132.6    135.2 2
1978 05 10 16931 16931.5 1979 12  0.667  1.333  0.667  0.667  1.333  0.667  3.333  4.667    3    5    3    3    5    3   18   39    10  85    127.0    129.5 2
1978 05 11 16932 16932.5 1979 13  4.000  6.000  5.000  3.333  3.000  3.000  3.333  3.667   27   80   48   18   15   15   18   22    30  89    131.2    133.9 2
1978 05 12 16933 16933.5 1979 14  3.667  3.333  3.667  2.667  3.333  3.000  3.667  3.333   22   18   22   12   18   15   22   18    18  93    135.4    138.2 2
1978 05 13 16934 16934.5 1979 15  4.667  1.667  1.000  1.000  2.333  1.667  1.333  2.667   39    6    4    4    9    6    5   12    11 105    137.3    140.2 2
1978 05 14 16935 16935.5 1979 16  2.667  2.000  1.333  2.000  1.333  2.667  3.333  2.333   12    7    5    7    5   12   18    9     9 105    140.6    143.6 2
1978 05 15 16936 16936.5 1979 17  1.000  0.333  0.333  2.000  1.333  2.333  2.000  2.000    4    2    2    7    5    9    7    7     5 110    143.0    146.2 2
1978 05 16 16937 16937.5 1979 18  1.667  2.000  1.000  1.000  2.333  2.667  1.667  1.667    6    7    4    4    9   12    6    6     7 129    144.5    147.8 2
1978 05 17 16938 16938.5 1979 19  1.667  2.333  2.333  1.333  1.333  1.333  2.333  3.000    6    9    9    5    5    5    9   15     8 122    140.6    143.8 2
1978 05 18 16939 16939.5 1979 20  1.333  2.000  0.667  1.333  1.333  2.000  1.333  0.333    5    7    3    5    5    7    5    2     5 126    132.4    135.5 2
1978 05 19 16940 16940.5 1979 21  1.000  0.667  0.667  2.333  1.667  1.000  0.333  1.000    4    3    3    9    6    4    2    4     4 119    130.5    133.6 2
1978 05 20 16941 16941.5 1979 22  1.333  1.333  1.333  1.333  1.000  2.333  4.000  1.333    5    5    5    5    4    9   27    5     8 105    129.2    132.3 2
1978 05 21 16942 16942.5 1979 23  2.000  3.000  2.333  1.333  2.667  2.333  5.667  6.000    7   15    9    5   12    9   67   80    26 108    129.5    132.7 2
1978 05 22 16943 16943.5 1979 24  5.000  2.667  2.667  2.667  3.000  4.000  4.667  4.000   48   12   12   12   15   27   39   27    24 105    132.4    135.7 2
1978 05 23 16944 16944.5 1979 25  3.000  3.667  3.000  2.000  2.333  4.333  4.333  5.333   15   22   15    7    9   32   32   56    24 103    139.3    142.8 2
1978 05 24 16945 16945.5 1979 26  4.667  3.000  4.333  4.333  4.667  3.000  2.667  3.667   39   15   32   32   39   15   12   22    26 116    142.8    146.5 2
1978 05 25 16946 16946.5 1979 27  3.667  2.333  2.333  1.000  2.333  1.333  2.000  3.333   22    9    9    4    9    5    7   18    10 120    143.9    147.6 2
1978 05 26 16947 16947.5 1980  1  3.000  1.667  1.667  1.667  1.667  1.667  1.667  1.000   15    6    6    6    6    6    6    4     7 125    148.8    152.7 2
1978 05 27 16948 16948.5 1980  2  1.333  1.000  1.667  1.333  1.000  0.667  0.667  2.333    5    4    6    5    4    3    3    9     5 137    146.6    150.5 2
1978 05 28 16949 16949.5 1980  3  1.667  1.000  1.333  1.667  2.000  2.000  2.667  1.667    6    4    5    6    7    7   12    6     7 132    143.2    147.1 2
1978 05 29 16950 16950.5 1980  4  1.333  0.667  0.333  1.000  1.333  1.000  3.667  3.333    5    3    2    4    5    4   22   18     8 146    144.6    148.6 2
1978 05 30 16951 16951.5 1980  5  5.000  4.000  3.667  1.667  2.667  2.333  2.667  2.333   48   27   22    6   12    9   12    9    18 152    143.2    147.2 2
1978 05 31 16952 16952.5 1980  6  4.000  4.000  2.333  1.333  2.667  1.000  1.333  1.000   27   27    9    5   12    4    5    4    12 160    148.4    152.6 2
1978 06 01 16953 16953.5 1980  7  1.000  2.667  2.000  1.667  0.667  2.000  1.667  4.000    4   12    7    6    3    7    6   27     9 169    144.9    149.0 2
1978 06 02 16954 16954.5 1980  8  2.000  2.333  3.667  7.000  7.333  7.000  7.333  5.000    7    9   22  132  154  132  154   48    82 139    142.9    147.0 2
1978 06 03 16955 16955.5 1980  9  6.000  5.000  3.667  4.000  2.333  2.667  4.667  2.333   80   48   22   27    9   12   39    9    31 110    127.1    130.8 2
1978 06 04 16956 16956.5 1980 10  3.000  2.000  1.667  2.667  4.333  3.000  4.000  6.333   15    7    6   12   32   15   27   94    26  85    115.3    118.7 2
1978 06 05 16957 16957.5 1980 11  6.333  6.333  4.333  3.333  2.333  2.667  4.000  3.333   94   94   32   18    9   12   27   18    38  72    113.5    116.9 2
1978 06 06 16958 16958.5 1980 12  2.333  1.667  1.333  3.333  1.667  1.000  1.667  2.667    9    6    5   18    6    4    6   12     8  44    106.6    109.8 2
1978 06 07 16959 16959.5 1980 13  2.333  2.667  2.667  2.000  2.000  2.333  3.000  3.333    9   12   12    7    7    9   15   18    11  55    107.4    110.6 2
1978 06 08 16960 16960.5 1980 14  3.333  4.000  2.000  1.000  2.000  2.000  1.333  0.333   18   27    7    4    7    7    5    2    10  64    106.1    109.3 2
1978 06 09 16961 16961.5 1980 15  0.667  1.667  1.333  0.333  1.000  0.667  1.333  1.000    3    6    5    2    4    3    5    4     4  51    103.3    106.5 2
1978 06 10 16962 16962.5 1980 16  1.667  1.000  3.667  3.667  3.000  4.000  3.000  6.000    6    4   22   22   15   27   15   80    24  41    105.1    108.3 2
1978 06 11 16963 16963.5 1980 17  4.333  4.000  4.667  3.333  2.000  1.667  0.667  1.000   32   27   39   18    7    6    3    4    17  81    109.8    113.2 2
1978 06 12 16964 16964.5 1980 18  0.667  1.667  0.667  2.667  3.000  3.000  3.333  1.333    3    6    3   12   15   15   18    5    10  88    112.9    116.4 2
1978 06 13 16965 16965.5 1980 19  1.333  1.667  1.000  2.667  2.667  2.000  1.000  1.333    5    6    4   12   12    7    4    5     7  88    116.6    120.3 2
1978 06 14 16966 16966.5 1980 20  0.333  1.000  0.667  0.667  1.000  1.333  1.667  1.667    2    4    3    3    4    5    6    6     4  91    122.5    126.4 2
1978 06 15 16967 16967.5 1980 21  2.000  2.000  2.333  2.000  2.000  1.667  1.000  0.667    7    7    9    7    7    6    4    3     6 126    128.4    132.5 2
1978 06 16 16968 16968.5 1980 22  1.000  1.667  0.667  1.667  2.000  1.667  2.333  2.333    4    6    3    6    7    6    9    9     6 133    135.2    139.5 2
1978 06 17 16969 16969.5 1980 23  2.333  2.667  2.333  3.000  2.000  2.000  2.333  2.000    9   12    9   15    7    7    9    7     9 146    144.4    149.0 2
1978 06 18 16970 16970.5 1980 24  2.667  2.000  2.667  2.333  3.333  2.667  2.667  2.333   12    7   12    9   18   12   12    9    11 163    148.6    153.4 2
1978 06 19 16971 16971.5 1980 25  2.667  2.667  3.000  2.667  3.000  3.000  3.667  4.333   12   12   15   12   15   15   22   32    17 154    156.8    161.9 2
1978 06 20 16972 16972.5 1980 26  3.000  2.667  2.333  2.667  2.000  1.667  2.333  3.000   15   12    9   12    7    6    9   15    11 154    168.6    174.1 2
1978 06 21 16973 16973.5 1980 27  3.333  5.333  3.667  3.333  4.667  5.000  5.000  3.333   18   56   22   18   39   48   48   18    33 218    179.5    185.4 2
1978 06 22 16974 16974.5 1981  1  3.333  3.333  2.667  2.667  3.333  3.000  3.333  2.333   18   18   12   12   18   15   18    9    15 224    184.2    190.3 2
1978 06 23 16975 16975.5 1981  2  3.333  2.667  2.667  3.333  2.667  3.333  4.333  3.667   18   12   12   18   12   18   32   22    18 224    190.4    196.7 2
1978 06 24 16976 16976.5 1981  3  4.667  4.000  3.667  2.667  3.333  2.667  2.667  2.667   39   27   22   12   18   12   12   12    19 218    188.6    194.8 2
1978 06 25 16977 16977.5 1981  4  2.667  2.667  3.667  4.000  2.667  4.333  5.000  4.000   12   12   22   27   12   32   48   27    24 191    177.6    183.5 2
1978 06 26 16978 16978.5 1981  5  4.000  5.333  5.667  4.333  4.667  5.000  5.000  5.000   27   56   67   32   39   48   48   48    46 215    176.4    182.3 2
1978 06 27 16979 16979.5 1981  6  3.667  4.000  3.000  2.000  3.000  2.333  3.333  2.333   22   27   15    7   15    9   18    9    15 202    173.6    179.4 2
1978 06 28 16980 16980.5 1981  7  2.333  2.667  2.333  2.667  3.333  3.333  2.333  2.333    9   12    9   12   18   18    9    9    12 184    168.4    174.0 2
1978 06 29 16981 16981.5 1981  8  0.667  1.667  2.000  2.667  2.667  3.667  3.333  7.667    3    6    7   12   12   22   18  179    32 163    161.9    167.3 2
1978 06 30 16982 16982.5 1981  9  6.000  3.667  4.667  3.667  4.000  3.333  4.333  1.333   80   22   39   22   27   18   32    5    31 146    149.5    154.5 2
1978 07 01 16983 16983.5 1981 10  1.667  1.333  1.000  2.333  2.333  1.667  0.333  0.667    6    5    4    9    9    6    2    3     6  91    138.2    142.8 2
1978 07 02 16984 16984.5 1981 11  2.000  0.667  2.000  1.667  1.333  2.000  1.000  1.000    7    3    7    6    5    7    4    4     5  86    123.4    127.6 2
